User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1005458,Akshat,P00151742,M,18-25,23,0,Kerala,Southern,Healthcare,Food,1,5381.486101
1001591,Anchal,P00280242,F,51-55,52,1,Uttar Pradesh,Central,IT Sector,Food,4,5344.944322
1003681,Andreadi,P00180342,F,26-35,35,0,Haryana,Northern,Lawyer,Food,3,5308.402544
1002942,Christy,P00114142,M,51-55,52,0,Uttar Pradesh,Central,Aviation,Food,1,5271.860765
1003320,Sandra,P00179842,M,26-35,28,0,Haryana,Northern,Construction,Food,1,5235.318986
1004740,Mayank,P00058442,M,26-35,28,0,Andhra Pradesh,Southern,Healthcare,Food,2,5198.777207
1005964,Aromal,P00265742,F,18-25,24,0,Madhya Pradesh,Central,Govt,Food,2,5162.235428
1000313,Brooke,P00117742,M,18-25,23,1,Madhya Pradesh,Central,Healthcare,Food,3,5125.69365
1001150,Becky,P00228142,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Food,2,5089.151871
1001150,Becky,P00228142,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Food,4,5052.610092
1000793,Staavos,P00331842,M,36-45,43,0,Bihar,Eastern,Lawyer,Food,1,5016.068313
1000392,Cooley,P00354642,F,18-25,23,0,Uttar Pradesh,Central,Healthcare,Food,2,4979.526534
1001183,Mahima,P00237542,F,36-45,36,0,Uttar Pradesh,Central,Banking,Food,3,4942.984756
1000787,Anemone,P00328042,F,18-25,23,1,Bihar,Eastern,IT Sector,Food,1,4906.442977
1003626,Kartik,P00145942,M,26-35,34,0,Kerala,Southern,Healthcare,Food,4,4869.901198
1001962,Bryan,P00194442,M,18-25,20,0,Delhi,Central,Food Processing,Food,3,4833.359419
1003618,Keshav,P00178842,M,18-25,19,0,Madhya Pradesh,Central,Lawyer,Food,2,4796.81764
1004042,Phillina,P00131542,F,36-45,42,0,Karnataka,Southern,Food Processing,Food,4,4760.275862
1001736,Martinez,P00152742,F,55+,71,0,Maharashtra,Western,Hospitality,Food,4,4723.734083
1002733,Guy,P00209842,F,46-50,49,0,Andhra Pradesh,Southern,Media,Food,3,4687.192304
1003292,Dipali,P00327242,M,51-55,52,0,Karnataka,Southern,Banking,Food,4,4650.650525
1001889,Carl,P00345842,F,18-25,19,0,Bihar,Eastern,Food Processing,Food,3,4614.108746
1000850,Bhawna,P00088242,F,36-45,41,1,Karnataka,Southern,IT Sector,Food,2,4577.566968
1001757,Eleni,P00244242,F,26-35,29,0,Delhi,Central,Healthcare,Food,1,4541.025189
1001312,Dianna,P00190142,F,26-35,30,0,Uttar Pradesh,Central,Media,Food,2,4504.48341
1001390,Tom,P00052642,F,36-45,39,0,Maharashtra,Western,Construction,Food,3,4467.941631
1005556,Jitesh,P00113442,F,46-50,50,1,Karnataka,Southern,Banking,Food,1,4431.399853
1002235,Kishwar,P00133542,F,0-17,16,0,Maharashtra,Western,Banking,Food,2,4394.858074
1000798,Amisha,P00187442,M,26-35,31,0,Madhya Pradesh,Central,Govt,Food,4,4358.316295
1005906,Sunley,P00062842,M,18-25,18,1,Jharkhand,Eastern,Banking,Food,4,4321.774516
1005221,Yogesh,P00346642,M,55+,67,0,Uttarakhand,Central,Retail,Food,2,4285.232737
1004153,Heidel,P00052042,F,51-55,54,0,Maharashtra,Western,Govt,Food,2,4248.690959
1002896,Dashyam,P00070042,F,18-25,21,0,Karnataka,Southern,Aviation,Food,1,4212.14918
1005083,Laura,P00014642,F,26-35,35,1,Maharashtra,Western,Banking,Food,4,4175.607401
1001579,Victor,P00176542,F,26-35,32,0,Karnataka,Southern,Food Processing,Food,4,4139.065622
1003550,Jesal,P00316642,F,26-35,31,1,Uttar Pradesh,Central,Aviation,Food,1,4102.523843
1003281,Sanjna,P00216342,F,26-35,34,0,Uttar Pradesh,Central,Hospitality,Food,4,4065.982065
1002428,Lori,P00282242,F,46-50,47,1,Maharashtra,Western,Aviation,Food,1,4029.440286
1005795,Conant,P00129342,F,26-35,28,0,Gujarat,Western,Aviation,Food,2,3992.898507
1000081,Laalji,P00184942,M,26-35,26,0,Karnataka,Southern,Food Processing,Food,2,3956.356728
1004021,Aishwarya,P00316642,F,51-55,53,1,Maharashtra,Western,Automobile,Food,4,3919.814949
1004285,Bhishm,P00189842,F,36-45,43,0,Maharashtra,Western,Lawyer,Food,2,3883.273171
1005327,Monton,P00103042,F,26-35,35,0,Haryana,Northern,Retail,Food,3,3846.731392
1003626,Kartik,P00120442,F,26-35,27,1,Uttar Pradesh,Central,Govt,Food,3,3810.189613
1003358,Mitch,P00144642,M,26-35,35,1,Karnataka,Southern,Govt,Food,1,3773.647834
1003391,Rose,P00351942,F,18-25,18,0,Maharashtra,Western,Media,Food,4,3737.106055
1002262,Geld,P00208342,F,46-50,48,0,Maharashtra,Western,Healthcare,Food,3,3700.564277
1002857,Sukant,P00225642,F,26-35,31,0,Maharashtra,Western,Retail,Food,3,3664.022498
1003946,Ashvini,P00195342,M,26-35,26,0,Karnataka,Southern,Chemical,Food,3,3627.480719
1001483,Shardul,P00151742,F,18-25,20,0,Uttar Pradesh,Central,Healthcare,Food,3,3590.93894
1004418,Sibella,P00025642,M,51-55,53,0,Maharashtra,Western,Hospitality,Food,1,3554.397161
1000331,Bhargav,P00044442,F,26-35,27,0,Uttar Pradesh,Central,Textile,Food,4,3517.855383
1005237,Bhaggyasree,P00137242,F,26-35,32,1,Gujarat,Western,Banking,Food,4,3481.313604
1001530,Haberlin,P00115742,F,26-35,33,0,Andhra Pradesh,Southern,IT Sector,Food,2,3444.771825
1000331,Bhargav,P00279442,F,26-35,32,1,Maharashtra,Western,Agriculture,Food,4,3408.230046
1001128,Weiss,P00290342,F,26-35,27,1,Uttar Pradesh,Central,Banking,Food,3,3371.688268
1004856,Garverick,P00084842,M,26-35,28,0,Kerala,Southern,Hospitality,Food,1,3335.146489
1004362,Prichep,P00057542,F,26-35,28,1,Maharashtra,Western,IT Sector,Food,3,3298.60471
1001806,Duston,P00046742,F,18-25,25,0,Telangana,Southern,Media,Food,4,3262.062931
1003546,Nockton,P00285342,F,26-35,29,1,Haryana,Northern,Automobile,Food,1,3225.521152
1002803,Jahan,P00110742,F,26-35,34,0,Uttar Pradesh,Central,Aviation,Food,3,3188.979374
1004133,McCrary,P00226242,F,46-50,47,0,Bihar,Eastern,Retail,Food,1,3152.437595
1004601,Gaurav,P00156442,F,36-45,41,0,Delhi,Central,Aviation,Food,3,3115.895816
1004589,Dunbar,P00281742,F,26-35,26,0,Maharashtra,Western,Automobile,Food,1,3079.354037
1002849,O'Rourke,P00327542,F,46-50,49,0,Haryana,Northern,Textile,Food,3,3042.812258
1005355,Akanksha,P00246142,F,55+,90,1,Gujarat,Western,Banking,Food,1,3006.27048
1004243,Koutras,P00128442,F,55+,56,1,Maharashtra,Western,Automobile,Food,4,2969.728701
1000876,Aromal,P00219942,F,26-35,26,1,Uttar Pradesh,Central,Chemical,Food,2,2933.186922
1005251,Luke,P00085642,M,26-35,29,0,Jharkhand,Eastern,IT Sector,Food,2,2896.645143
1003361,Sheldon,P00145042,F,26-35,33,1,Uttar Pradesh,Central,Aviation,Food,2,2860.103364
1002376,Brosina,P00085242,F,26-35,34,0,Delhi,Central,Media,Food,2,2823.561586
1000869,Crebassa,P00145642,F,18-25,23,1,Andhra Pradesh,Southern,IT Sector,Food,4,2787.019807
1004238,Dona,P00206642,F,36-45,43,1,Uttar Pradesh,Central,Food Processing,Food,2,2750.478028
1000955,Monica,P00237542,M,51-55,51,0,Uttar Pradesh,Central,IT Sector,Food,2,2713.936249
1001074,Brown,P00117442,F,46-50,48,1,Bihar,Eastern,Automobile,Food,2,2677.39447
1003503,Lloyd,P00333542,F,18-25,19,1,Uttar Pradesh,Central,Healthcare,Food,1,2640.852692
1003218,Craig,P00265242,F,55+,63,0,Madhya Pradesh,Central,Agriculture,Food,3,2604.310913
1003182,Cartwright,P00363742,F,26-35,26,0,Karnataka,Southern,Aviation,Food,1,2567.769134
1002941,Bavinger,P00189642,F,36-45,37,0,Gujarat,Western,Automobile,Food,3,2531.227355
1001399,Chapman,P00361842,F,18-25,19,0,Madhya Pradesh,Central,Automobile,Food,3,2494.685577
1004337,Dawkins,P00120342,F,18-25,20,0,Maharashtra,Western,Media,Food,4,2458.143798
1003711,Manning,P00031042,F,36-45,36,0,Madhya Pradesh,Central,Healthcare,Food,3,2421.602019
1000646,Aarushi,P00356942,F,36-45,43,1,Madhya Pradesh,Central,IT Sector,Food,2,2385.06024
1001631,Wilson,P00192242,M,51-55,52,0,Maharashtra,Western,Healthcare,Food,2,2348.518461
1003487,Jesus,P00220342,F,18-25,22,0,Maharashtra,Western,IT Sector,Food,4,2311.976683
1000429,Farah,P00113342,F,18-25,21,0,Uttar Pradesh,Central,Healthcare,Food,2,2275.434904
1003026,Hendricks,P0096642,M,18-25,20,0,Andhra Pradesh,Southern,Healthcare,Food,1,2238.893125
1001680,Vasudev,P00064342,M,26-35,26,0,Madhya Pradesh,Central,Food Processing,Food,1,2202.351346
1000150,Toch,P00025442,F,36-45,44,1,Delhi,Central,Agriculture,Food,3,2165.809567
1003824,Dilbeck,P00110242,F,26-35,26,0,Uttar Pradesh,Central,Chemical,Food,4,2129.267789
1004124,Kastensmidt,P00110842,F,26-35,32,1,Haryana,Northern,Media,Food,1,2092.72601
1000204,Tejeswini,P00359742,F,26-35,33,0,Karnataka,Southern,Chemical,Food,2,2056.184231
1004408,Harsh,P0095042,M,46-50,47,1,Punjab,Northern,Govt,Food,1,2019.642452
1004408,Harsh,P0095042,M,46-50,47,1,Telangana,Southern,Govt,Food,4,1983.100673
1004227,William,P00089442,F,26-35,26,0,Maharashtra,Western,IT Sector,Food,3,1946.558895
1005851,Sakshi,P00293242,M,18-25,25,0,Uttar Pradesh,Central,Retail,Food,4,1910.017116
1000808,Kasheen,P00181342,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Food,2,1873.475337
1002526,Shreya,P00271142,M,55+,92,1,Uttar Pradesh,Central,Banking,Food,2,1836.933558
1005262,Aryan,P00286642,M,26-35,28,0,Maharashtra,Western,Construction,Food,4,1800.391779
1002771,Sukant,P00101942,F,18-25,23,1,Rajasthan,Northern,Chemical,Food,3,1763.850001
1001980,Christina,P00174442,F,36-45,38,1,Delhi,Central,Media,Food,4,1727.308222
1002109,Gelder,P00270942,F,26-35,31,1,Maharashtra,Western,Govt,Food,1,1690.766443
1005329,Heidel,P00112342,M,26-35,35,1,Karnataka,Southern,Textile,Food,3,1654.224664
1005718,Nat,P00058042,M,36-45,42,0,Himachal Pradesh,Northern,Banking,Food,3,1617.682885
1004950,LaWare,P00176942,F,26-35,30,0,Uttar Pradesh,Central,Govt,Food,1,1581.141107
1001532,Aditi,P00250642,F,18-25,19,1,Uttar Pradesh,Central,Construction,Food,1,1544.599328
1003519,Catlett,P00313342,M,26-35,32,1,Uttar Pradesh,Central,Lawyer,Food,3,1508.057549
1000732,Katz,P00162042,F,26-35,29,0,Delhi,Central,Healthcare,Food,2,1471.51577
1001920,Yash,P00123742,M,36-45,44,1,Maharashtra,Western,Banking,Food,1,1434.973992
1005806,Roper,P00288642,M,51-55,52,1,Kerala,Southern,Media,Food,3,1398.432213
1000229,Dortch,P00156242,F,18-25,18,0,Madhya Pradesh,Central,IT Sector,Food,2,1361.890434
1002063,Shreyshi,P00026742,F,26-35,29,0,Haryana,Northern,Banking,Food,4,1325.348655
1004417,Lomonaco,P00045142,F,26-35,34,1,Uttar Pradesh,Central,IT Sector,Food,3,1288.806876
1004509,Madhav,P00259142,M,26-35,26,1,Bihar,Eastern,Media,Food,4,1252.265098
1000780,Ishit,P00321742,F,26-35,30,1,Uttar Pradesh,Central,Aviation,Food,1,1215.723319
1001430,Raksha,P00106042,F,18-25,22,1,Uttar Pradesh,Central,Govt,Food,1,1179.18154
1000651,Carreira,P00041342,F,36-45,38,0,Maharashtra,Western,Govt,Food,1,1142.639761
1003384,Sujay,P00147742,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Food,1,1106.097982
1005488,Logan,P00053742,F,26-35,35,0,Maharashtra,Western,Chemical,Food,2,1069.556204
1004682,Vishakha,P00134242,F,26-35,27,1,Karnataka,Southern,Aviation,Food,1,1033.014425
1004791,Crebagga,P00124342,F,18-25,19,1,Maharashtra,Western,Govt,Food,1,996.472646
1002181,Sweta,P00150942,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Food,3,959.9308672
1002109,Gelder,P00028942,F,26-35,34,0,Bihar,Eastern,Textile,Food,1,923.3890884
1001563,Subhasmita,P00361842,M,0-17,16,1,Andhra Pradesh,Southern,Hospitality,Food,3,886.8473096
1001427,Zrebassa,P00216342,F,26-35,32,1,Karnataka,Southern,Hospitality,Food,2,850.3055308
1004510,Crebagga,P00236542,F,46-50,46,0,Uttar Pradesh,Central,Retail,Food,1,813.7637521
1000533,Akash,P00221142,F,26-35,31,1,Telangana,Southern,Lawyer,Food,4,777.2219733
1000343,Vrinda,P00112342,M,36-45,45,0,Gujarat,Western,Chemical,Food,2,740.6801945
1003128,Donovan,P00182442,F,18-25,19,1,Uttar Pradesh,Central,Media,Food,1,704.1384157
1001317,Nikhil,P00052542,F,46-50,50,0,Madhya Pradesh,Central,Healthcare,Food,1,667.5966369
1002173,Kritika,P00270842,F,51-55,54,1,Uttar Pradesh,Central,Automobile,Food,3,631.0548581
1001448,Avila,P00205842,M,26-35,32,0,Andhra Pradesh,Southern,Lawyer,Food,2,594.5130793
1001181,Cathy,P00052842,F,36-45,43,1,Karnataka,Southern,Aviation,Food,4,557.9713005
1004765,Alex,P00102642,M,36-45,43,0,Uttarakhand,Central,Hospitality,Food,3,521.4295217
1001128,Weiss,P00075542,F,26-35,26,0,Andhra Pradesh,Southern,Media,Food,2,484.8877429
1004562,Burns,P00120142,F,36-45,39,0,Telangana,Southern,Textile,Food,4,448.3459641
1001721,Ankita,P00008642,F,18-25,24,1,Gujarat,Western,Aviation,Food,3,411.8041853
1004450,Magdelene,P00183042,F,26-35,29,0,Maharashtra,Western,Healthcare,Food,4,375.2624065
1000352,Maris,P00154042,F,18-25,23,1,Uttar Pradesh,Central,Lawyer,Food,1,338.7206278
1002627,Vaibhav,P00370642,F,26-35,29,0,Delhi,Central,Construction,Food,2,302.178849
1003633,McAfee,P00110942,F,36-45,41,1,Jharkhand,Eastern,Automobile,Food,1,265.6370702
1000749,Flanagan,P00123542,F,36-45,37,1,Maharashtra,Western,Healthcare,Food,2,229.0952914
1004673,Lee,P00277642,F,36-45,41,0,Maharashtra,Western,Healthcare,Food,3,192.5535126
1002088,Divyansha,P00063342,F,51-55,52,0,Uttar Pradesh,Central,Banking,Food,1,156.0117338
1003576,Alejandro,P00123742,F,51-55,53,0,Madhya Pradesh,Central,Agriculture,Food,4,119.469955
1000476,Manjiri,P00143642,F,36-45,41,0,Uttar Pradesh,Central,Agriculture,Food,2,82.9281762
1000480,Shatayu,P00317942,M,18-25,25,0,Madhya Pradesh,Central,IT Sector,Food,4,46.38639741
1003422,Grayson,P00057342,F,26-35,34,1,Uttar Pradesh,Central,Healthcare,Food,4,9.844618618
